"","DATE","gs10","pcepi","pcepilfe","fedfunds","baa","paclaims","pghunemp","pghcivlabforce","pghpermits","pghempmanuf","pghaww","pghmanuf","pghawwp","pghhouse","pghqwage","patax","fpi","pghngdp"
"207",2018-08-01,0,0.00940443255044698,0.00293924207125684,0,-0.0502092782708887,-1.79632085718585,-0.510715373025553,-0.0451157593716474,1.67867021181301,0.058704910930242,NA,NA,NA,NA,NA,NA,NA,NA
"208",2018-09-01,0.448269438525228,0.0260725567490461,0.0250088436945113,0.248713566205404,0.273586979577672,-1.42782435890899,-1.98095700431338,0.0263936791254906,-3.87517404219571,-0.0148271382331977,0.00784443862134054,3.1,0.0041492706388695,0.0440535224479497,-0.0168387441785853,-0.545496007069474,0.0318388509211687,-0.0168387441785853
"209",2018-10-01,0.585481970033183,0.0205088673566607,0.0162820804529353,1.39286605503305,0.458347172856434,0.0784161206267342,-0.311705836839128,0.036233697728882,-0.500370695453356,0.0128576892096213,NA,NA,NA,NA,NA,NA,NA,NA
"210",2018-11-01,-0.114833412193807,0.00495656131841571,0.0222165088722015,0.0546697984303308,0.349879011497465,4.10413872239138,-0.320018964985933,0.0157165147303289,0.0460757172585033,0.0308013480406117,NA,NA,NA,NA,NA,NA,NA,NA
"211",2018-12-01,-1.17067548199494,0.00242246284544478,0.0192571263829393,0.375869653548493,-0.208700912542429,4.5026288835867,0.93553849763654,0.030047517264336,-1.79642646783762,-0.00733393041359065,0.0185898451252946,1.4,0.0206126174409569,-0.0203168897301786,0.0133579984550067,-0.185573347295126,0.0199650320110933,0.0133579984550067
"212",2019-01-01,-0.519936921162441,-0.00154151068257846,0.0135048158917179,0.668266870327062,-0.0234146415751431,-0.155336326558398,2.67772261577052,-0.00544421224599034,-0.232775558688061,-0.00151801970321941,NA,NA,NA,NA,NA,NA,NA,NA
"213",2019-02-01,-0.13358208442613,0.0185950166264348,0.00787978853631444,0,-0.405202349649809,-3.05045524443766,-0.242432487810231,0.0030902614016739,1.04629309931896,0.0126428585463785,NA,NA,NA,NA,NA,NA,NA,NA
"214",2019-03-01,-0.502930747387644,0.0326091632531806,0.0154207707342309,0.0498961217839655,-0.269674270224703,-2.31736644485998,-0.500072356806816,-0.00581329403763675,-0.567831317617102,0.0230863235573118,0.085435038076394,-0.4,0.0889220253406222,0.0610258004572408,0.0960194321017696,0.927114203888387,0.0325447615776753,0.0815200821027702
"215",2019-04-01,-0.188239154012396,0.0368939681101317,0.0322870149934751,0.0496895119923768,-0.352226544150328,-1.33352240953246,-2.87075626879001,-0.0289612240906933,1.004320746562,0.0133368539715057,NA,NA,NA,NA,NA,NA,NA,NA
"216",2019-05-01,-0.633006784626347,0.00830464984246149,0.0132126070200052,-0.149690090702109,-0.180067687414443,-0.574432810727821,0.93553849763654,0.0118729748965762,-0.314738581799517,0.0143345892025053,NA,NA,NA,NA,NA,NA,NA,NA
"217",2019-06-01,-1.77504156091947,0.0086263772477011,0.0243461090871264,-0.050314539120432,-0.448897224794041,4.59995723175684,1.4133964278766,0.0166466181032519,2.09015465151205,-0.0479738502736637,0.0185550044167506,-2.2,0.0222742585369886,0.0805700998598944,0.0774111980115748,0.136278062573545,0.080411052719171,0.0774111980115748
"218",2019-07-01,-0.0581114937094545,0.0173431714193768,0.0168096495587875,0.100418996046198,-0.494349077259207,-3.40130793832494,1.26432618789391,0.0325634730805646,-0.77045418304467,-0.039058280102946,NA,NA,NA,NA,NA,NA,NA,NA
"219",2019-08-01,-2.80951161579383,0.00414120044432309,0.0120841085483434,-1.43216109159079,-1.20838203062418,-1.27188592355319,-0.48986393424306,0.022148481746477,0.237842780837727,-0.0573553728773817,NA,NA,NA,NA,NA,NA,NA,NA
"220",2019-09-01,0.504578834921994,0.00816923045632478,0.00737281254131616,-0.518066062382503,0.123394403467009,-1.43745726387338,-1.891547330443,0.0176455007404215,-0.31727926011234,-0.0271255861971333,0.0254946836930117,-3,0.0243156047616004,0.0561504060950995,-0.0118016385496134,-0.685436202312346,0.0477769187897863,-0.0118016385496418
"221",2019-10-01,0.0703814334287771,0.0234963588643318,0.016758959292094,-1.30360609203355,0.0306513576611591,1.35507211643074,0,0.0234627044056666,3.05633571810108,-0.0577013324319218,NA,NA,NA,NA,NA,NA,NA,NA
"222",2019-11-01,0.682001697157991,0.00499791760661239,0.00298640122419158,-1.99273243106609,0.0610688340896575,3.53240921736236,0,0.00715393761493033,-1.97011798277448,-0.0118449571855557,NA,NA,NA,NA,NA,NA,NA,NA
"223",2019-12-01,0.326995709368507,0.0289686178520405,0.0264185888964832,0,-0.184146836095926,5.31362202843934,0.571536587871056,0.0145137634044445,-0.368942691672171,-0.0228821912981303,0.0102242038917879,-3.1,0.0128136983145168,0.0257649844114276,-0.015105141648732,-0.147935463399257,-0.0137333884096975,-0.0151051416487036
"224",2020-01-01,-0.663152144100594,0.0225189528372631,0.0250863763964553,0,-0.345121826103153,-1.23158259393751,2.28052323465438,-0.0112302203193764,15.873875515577,-0.000700713062400382,NA,NA,NA,NA,NA,NA,NA,NA
"225",2020-02-01,-1.91818441130275,0.0136207641169896,0.0210066627773635,0.230038993292642,-0.520406749381556,-5.0021688450814,0,0.00758519696320548,-16.8275536840547,-0.00826261325871158,NA,NA,NA,NA,NA,NA,NA,NA
"226",2020-03-01,-6.53672610530006,-0.0266073098814026,-0.00667995016122802,-10.658493157576,2.07094752714163,31.6167659868604,1.71721012368808,-0.133364440011569,-1.56951566880159,-0.01970231634456,0.121397378421207,-3.2,0.124388623653346,0.0512184893208385,0.116970970250605,0.777614438694158,-0.0153361525695885,0.0163346821407515
"227",2020-04-01,-3.3150405195379,-0.0637291657584633,-0.0504847718420045,-30.7793922895384,-0.456111911603811,-2.53970846487237,11.8447176331483,-0.481836588559304,-11.9419146515005,-1.4110653215502,NA,NA,NA,NA,NA,NA,NA,NA
"228",2020-05-01,0.180454528374487,0.0126207001977505,0.0160718823777977,0,-0.534741936718929,-13.6583092702731,-2.1135550385524,0.134623645463797,11.4492046208106,0.396605501951228,NA,NA,NA,NA,NA,NA,NA,NA
"229",2020-06-01,1.0292018610891,0.0426596679918561,0.0246513567897928,5.64004355094882,-0.980782767172575,-1.34691760704239,-1.92411180090215,0.129226676260352,2.35455345220301,0.141860253278704,0.128689916839999,-15.2,0.126533681872147,0.0444859264535928,-0.449468912059587,-1.37489953515577,-0.324391929871801,-0.449468912059587
"230",2020-07-01,-1.95990067323959,0.0352721854544313,0.0396333746598074,1.4133964278766,-1.14042590711613,-1.0278234983178,0.309029953228979,0.0135814101769896,3.41813080859403,-0.118750050282625,NA,NA,NA,NA,NA,NA,NA,NA
"231",2020-08-01,0.567034618206547,0.0365691144782012,0.0377101367960471,1.26432618789392,-0.145898453757713,-4.96572755395594,-2.47603719597394,0.0517832445926061,-3.30675461115887,0.0117862253520791,NA,NA,NA,NA,NA,NA,NA,NA
"232",2020-09-01,0.541445223365635,0.0217375767885351,0.0207586073956669,-1.26432618789392,0.325811868791408,-2.12571697324277,-1.18128087375903,-0.0414386748507667,4.26068673390794,0.0393235289284313,-0.0143661349755497,-5.4,-0.0127307488442554,0.0792702111227932,0.202055059857216,1.48058735572726,0.276315151348811,0.202055059857216
"233",2020-10-01,1.79928176749098,0.00376241263311528,0.00400007021370641,0,0.28236596892233,-1.06687422503263,-1.62209734041903,0.0509180263440498,-2.32508601273256,0.0478525450004881,NA,NA,NA,NA,NA,NA,NA,NA
"234",2020-11-01,1.15752319425075,0.00193449582621597,0.00326222789372821,0,-0.498588034954469,1.91228690761188,-0.158942721000246,-0.0220304816787973,0.882231469613558,-0.0205462453990073,NA,NA,NA,NA,NA,NA,NA,NA
"235",2020-12-01,0.800296493984067,0.0518998557160302,0.0392874688915335,0,-0.520205290483366,6.4650197585883,0.923532493633543,0.00986270719570825,1.23267657786175,0.0489553584895397,0.134365740025391,-2.8,0.135788008698505,0.0673835770771838,0.162934447693061,-0.698217326337272,0.181319690042002,0.162934447693061
