"","variable","time","fcst_date","lower","median","upper"
"168","pcepi",259,2022-12-01,-0.0350698269066019,0.017008741775013,0.0647776595535528
"169","pcepilfe",236,2021-01-01,0.000584199500472235,0.0215622709675016,0.0402606732282461
"170","pcepilfe",237,2021-02-01,0.000862185078088683,0.022435652206001,0.0437565433855572
"171","pcepilfe",238,2021-03-01,-0.00265296273897451,0.0200978892085009,0.0426606545827693
"172","pcepilfe",239,2021-04-01,-0.0018878994605214,0.0204845975962796,0.0440146296593166
"173","pcepilfe",240,2021-05-01,-0.00769103908883335,0.0150105612393268,0.0384760806638752
"174","pcepilfe",241,2021-06-01,-0.00511550241564938,0.016043346502367,0.0392246017186651
"175","pcepilfe",242,2021-07-01,-0.00381968119572361,0.0198573315793948,0.0442018150873977
"176","pcepilfe",243,2021-08-01,-0.00284439185164153,0.0206424623644076,0.0426327909893157
"177","pcepilfe",244,2021-09-01,-0.00493985592796143,0.0174037254544004,0.0406350380824531
"178","pcepilfe",245,2021-10-01,-0.00702036491576062,0.0167784451593704,0.0391706014182983
"179","pcepilfe",246,2021-11-01,-0.00653195614410651,0.0164725159485192,0.0392797568231419
"180","pcepilfe",247,2021-12-01,-0.00465373946105787,0.0170747793117957,0.0398073198129739
"181","pcepilfe",248,2022-01-01,-0.0051430866722379,0.017615296272745,0.0389718986957191
"182","pcepilfe",249,2022-02-01,-0.00462793605075405,0.0175618632259297,0.0400875793238262
"183","pcepilfe",250,2022-03-01,-0.00420267069335351,0.0191026823949337,0.0407795752242889
"184","pcepilfe",251,2022-04-01,-0.00686823549138239,0.0174419988070205,0.0396342739938001
"185","pcepilfe",252,2022-05-01,-0.00627212733361817,0.0157671466998139,0.0374501728651157
"186","pcepilfe",253,2022-06-01,-0.00726093850555049,0.0163228281983373,0.0391677283687354
"187","pcepilfe",254,2022-07-01,-0.00632920238374896,0.0165917942804964,0.0399362960709161
"188","pcepilfe",255,2022-08-01,-0.00283591279900965,0.0191535094926559,0.0411336651674793
"189","pcepilfe",256,2022-09-01,-0.00345734903667827,0.0181109878764498,0.0404386023769293
"190","pcepilfe",257,2022-10-01,-0.00666434469608405,0.0160277598208041,0.0393379042861083
"191","pcepilfe",258,2022-11-01,-0.00660863887327414,0.0158863468950425,0.0395536776120044
"192","pcepilfe",259,2022-12-01,-0.00539676370082018,0.0174947483676456,0.0393865097942024
"193","pghaww",236,2021-01-01,-0.747422498274171,-0.342340659991259,0.0308188922478542
"194","pghaww",237,2021-02-01,-0.576319572197005,-0.246485477309098,0.0729472815593847
"195","pghaww",238,2021-03-01,-0.111653343304467,0.277737434393617,0.713475911478919
"196","pghaww",239,2021-04-01,0.06026870299432,0.505932282304879,0.997839843319881
"197","pghaww",240,2021-05-01,-0.179229041646158,0.196872635693894,0.612120621725954
